city,city_ascii,state_id,state_name,lat,lng
Rochester,Rochester,VT,Vermont,43.8741,-72.8052
Bath,Bath,IL,Illinois,40.1906,-90.1425
Lisbon,Lisbon,IL,Illinois,41.4794,-88.4597
Atalissa,Atalissa,IA,Iowa,41.5715,-91.1665
Sportsmen Acres,Sportsmen Acres,OK,Oklahoma,36.2458,-95.2515
Lore City,Lore City,OH,Ohio,39.9832,-81.4601
New Athens,New Athens,OH,Ohio,40.1845,-80.9948
Kunkle,Kunkle,OH,Ohio,41.6359,-84.4941
Midland,Midland,OH,Ohio,39.3068,-83.9105
Whiterocks,Whiterocks,UT,Utah,40.4722,-109.9413
Maitland,Maitland,MO,Missouri,40.2021,-95.078
Longton,Longton,KS,Kansas,37.3779,-96.0821
Rienzi,Rienzi,MS,Mississippi,34.7633,-88.534
Pryorsburg,Pryorsburg,KY,Kentucky,36.6899,-88.7124
Belleview,Belleview,KY,Kentucky,38.9792,-84.8249
Bristol,Bristol,SD,South Dakota,45.3466,-97.7485
Great Cacapon,Great Cacapon,WV,West Virginia,39.6144,-78.2857
Ribera,Ribera,NM,New Mexico,35.37,-105.4441
Zuehl,Zuehl,TX,Texas,29.496,-98.1535
Eureka,Eureka,TX,Texas,32.012,-96.2855
Rochester,Rochester,TX,Texas,33.3142,-99.8565
Cumberland City,Cumberland City,TN,Tennessee,36.3828,-87.6403
Rensselaer Falls,Rensselaer Falls,NY,New York,44.5909,-75.319
Port Clinton,Port Clinton,PA,Pennsylvania,40.5818,-76.0267
Louviers,Louviers,CO,Colorado,39.4799,-105.0033
Stirling City,Stirling City,CA,California,39.9065,-121.5361
Groveland,Groveland,CA,California,37.8325,-120.2394
Uriah,Uriah,AL,Alabama,31.3073,-87.4992
Maysville,Maysville,AR,Arkansas,36.4019,-94.5889
Hartsburg,Hartsburg,IL,Illinois,40.2506,-89.4412
Flat Rock,Flat Rock,IL,Illinois,38.9037,-87.6734
New Douglas,New Douglas,IL,Illinois,38.9698,-89.6664
Hanna,Hanna,IN,Indiana,41.4119,-86.7795
Marshall,Marshall,OK,Oklahoma,36.1555,-97.6257
Avant,Avant,OK,Oklahoma,36.4886,-96.0599
Manila,Manila,UT,Utah,40.9922,-109.721
Finlayson,Finlayson,MN,Minnesota,46.2051,-92.9248
Barton Hills,Barton Hills,MI,Michigan,42.3167,-83.7561
Sherwood,Sherwood,MI,Michigan,41.9997,-85.2394
Lake Angelus,Lake Angelus,MI,Michigan,42.6921,-83.3215
Flemington,Flemington,WV,West Virginia,39.2666,-80.1286
Deep Water,Deep Water,WV,West Virginia,38.1217,-81.2528
Las Palomas,Las Palomas,NM,New Mexico,33.0589,-107.2982
Poynor,Poynor,TX,Texas,32.0793,-95.5924
Oxbow,Oxbow,ND,North Dakota,46.6687,-96.8101
Natural Bridge,Natural Bridge,NY,New York,44.0718,-75.4999
Belleville,Belleville,NY,New York,43.7844,-76.1168
Cold Brook,Cold Brook,NY,New York,43.2399,-75.0389
Elco,Elco,PA,Pennsylvania,40.0811,-79.8816
Allenwood,Allenwood,PA,Pennsylvania,41.1081,-76.8981
Reeltown,Reeltown,AL,Alabama,32.5788,-85.8189
Prattsville,Prattsville,AR,Arkansas,34.3172,-92.5429
Gracemont,Gracemont,OK,Oklahoma,35.1878,-98.257
Buffalo,Buffalo,OH,Ohio,39.9169,-81.5204
Hartland,Hartland,MN,Minnesota,43.8042,-93.4843
Dakota,Dakota,MN,Minnesota,43.9106,-91.3605
Cokesbury,Cokesbury,SC,South Carolina,34.29,-82.2087
High Bridge,High Bridge,KY,Kentucky,37.8299,-84.7096
Prescott,Prescott,WA,Washington,46.2988,-118.3126
Endicott,Endicott,WA,Washington,46.9282,-117.6867
Sandy Hook,Sandy Hook,WI,Wisconsin,42.5466,-90.6168
Bailey,Bailey,TX,Texas,33.4335,-96.1649
Warren City,Warren City,TX,Texas,32.553,-94.9056
Dannebrog,Dannebrog,NE,Nebraska,41.1186,-98.5456
Arcadia,Arcadia,NE,Nebraska,41.4249,-99.126
Polk,Polk,NE,Nebraska,41.0755,-97.7834
Brule,Brule,NE,Nebraska,41.0948,-101.8887
Hadar,Hadar,NE,Nebraska,42.1072,-97.451
Lynnville,Lynnville,TN,Tennessee,35.3781,-87.0054
Salisbury Mills,Salisbury Mills,NY,New York,41.4308,-74.1098
Youngstown,Youngstown,PA,Pennsylvania,40.2798,-79.3659
Auburn,Auburn,IA,Iowa,42.2496,-94.8778
Bliss,Bliss,ID,Idaho,42.9242,-114.9479
Kendrick,Kendrick,ID,Idaho,46.6139,-116.6543
Evening Shade,Evening Shade,OK,Oklahoma,35.6195,-94.9104
East Lynne,East Lynne,MO,Missouri,38.6683,-94.2303
Hillsdale,Hillsdale,KS,Kansas,38.6597,-94.8569
Greenleaf,Greenleaf,KS,Kansas,39.7272,-96.9801
Bronson,Bronson,KS,Kansas,37.8958,-95.0732
St. Regis,St. Regis,MT,Montana,47.3016,-115.1013
Ghent,Ghent,KY,Kentucky,38.734,-85.0612
Jeffers Gardens,Jeffers Gardens,OR,Oregon,46.1518,-123.852
Pukwana,Pukwana,SD,South Dakota,43.7792,-99.1843
Agency Village,Agency Village,SD,South Dakota,45.5808,-97.0831
Skamokawa Valley,Skamokawa Valley,WA,Washington,46.3004,-123.4242
Davis,Davis,NC,North Carolina,34.7996,-76.4641
Sandy Creek,Sandy Creek,NC,North Carolina,34.2812,-78.1529
Wallaceton,Wallaceton,PA,Pennsylvania,40.9617,-78.2905
Empire,Empire,CO,Colorado,39.7595,-105.6821
Montrose,Montrose,AR,Arkansas,33.2989,-91.4965
Middletown,Middletown,IL,Illinois,40.0994,-89.5903
Kampsville,Kampsville,IL,Illinois,39.2971,-90.6127
Rutland,Rutland,IL,Illinois,40.9838,-89.0413
Seymour,Seymour,IL,Illinois,40.1067,-88.4271
Ruma,Ruma,IL,Illinois,38.1306,-90.0004
Granville,Granville,IA,Iowa,42.9855,-95.875
Clifton,Clifton,ID,Idaho,42.1873,-112.0046
Wilmot,Wilmot,OH,Ohio,40.6557,-81.6349
Plato,Plato,MN,Minnesota,44.7724,-94.0397
Hysham,Hysham,MT,Montana,46.2909,-107.2305
Okreek,Okreek,SD,South Dakota,43.3534,-100.3826
Beclabito,Beclabito,NM,New Mexico,36.8335,-109.004
Ca_on,Canon,NM,New Mexico,35.6718,-106.7527
Lake View,Lake View,TX,Texas,29.459,-100.9532
Nordheim,Nordheim,TX,Texas,28.9238,-97.6141
Lakeside,Lakeside,TX,Texas,28.1028,-97.861
Keachi,Keachi,LA,Louisiana,32.1708,-93.916
Butte,Butte,NE,Nebraska,42.9125,-98.8479
Elgin,Elgin,TN,Tennessee,36.3285,-84.6091
Copake Falls,Copake Falls,NY,New York,42.1202,-73.5247
Hood,Hood,CA,California,38.3693,-121.5155
Alma,Alma,IL,Illinois,38.723,-88.9117
Joppa,Joppa,IL,Illinois,37.207,-88.8447
Kitzmiller,Kitzmiller,MD,Maryland,39.3894,-79.1833
Disney,Disney,OK,Oklahoma,36.477,-95.0195
Tupelo,Tupelo,OK,Oklahoma,34.6025,-96.4205
Dupont,Dupont,OH,Ohio,41.0547,-84.3011
Kensington,Kensington,MN,Minnesota,45.7783,-95.697
Goose Creek,Goose Creek,KY,Kentucky,38.2934,-85.5906
Spring Creek,Spring Creek,SD,South Dakota,43.1153,-101.0306
Glen White,Glen White,WV,West Virginia,37.73,-81.2797
Grover,Grover,WY,Wyoming,42.7947,-110.9294
Cook,Cook,NE,Nebraska,40.5105,-96.1618
Richville,Richville,NY,New York,44.4151,-75.3924
Pymatuning North,Pymatuning North,PA,Pennsylvania,41.6659,-80.4648
Lake Almanor Country Club,Lake Almanor Country Club,CA,California,40.2578,-121.147
Albion,Albion,CA,California,39.2256,-123.7564
Newport Center,Newport Center,VT,Vermont,44.9509,-72.3043
Loraine,Loraine,IL,Illinois,40.1525,-91.2215
Steamboat Rock,Steamboat Rock,IA,Iowa,42.4081,-93.0662
Lester,Lester,IA,Iowa,43.4403,-96.3315
Jugtown,Jugtown,MD,Maryland,39.6143,-77.5943
Clay Center,Clay Center,OH,Ohio,41.5732,-83.3643
Haydenville,Haydenville,OH,Ohio,39.4807,-82.3238
Conception,Conception,MO,Missouri,40.2411,-94.6805
Saginaw,Saginaw,MO,Missouri,37.026,-94.4724
Northport,Northport,WA,Washington,48.9159,-117.7796
Milton Mills,Milton Mills,NH,New Hampshire,43.5037,-70.9654
Timberon,Timberon,NM,New Mexico,32.6358,-105.6925
Sandy Hollow-Escondidas,Sandy Hollow-Escondidas,TX,Texas,27.9452,-97.8061
Goldston,Goldston,NC,North Carolina,35.5929,-79.3286
Campbell,Campbell,NE,Nebraska,40.2963,-98.7316
Cove Neck,Cove Neck,NY,New York,40.8841,-73.5003
East Side,East Side,PA,Pennsylvania,41.0621,-75.7595
Yankee Hill,Yankee Hill,CA,California,39.7007,-121.5147
Weogufka,Weogufka,AL,Alabama,33.0267,-86.3169
Blevins,Blevins,AR,Arkansas,33.8716,-93.5778
McClure,McClure,IL,Illinois,37.3146,-89.4335
West Pocomoke,West Pocomoke,MD,Maryland,38.0956,-75.5842
Gans,Gans,OK,Oklahoma,35.3874,-94.695
Mercer,Mercer,MO,Missouri,40.5107,-93.5299
Canalou,Canalou,MO,Missouri,36.7541,-89.6865
Farley,Farley,MO,Missouri,39.2888,-94.8284
Riverland,Riverland,MN,Minnesota,47.3219,-95.9512
Middle River,Middle River,MN,Minnesota,48.4349,-96.1617
Vicco,Vicco,KY,Kentucky,37.2161,-83.0609
Arlington,Arlington,KY,Kentucky,36.7904,-89.0132
Rowena,Rowena,OR,Oregon,45.6701,-121.2749
Springdale,Springdale,WA,Washington,48.0572,-117.7466
Winter,Winter,WI,Wisconsin,45.8221,-91.013
Boulder Flats,Boulder Flats,WY,Wyoming,42.9156,-108.7993
Silver Lake,Silver Lake,NJ,New Jersey,40.9317,-74.9463
Gary City,Gary City,TX,Texas,32.0277,-94.3679
Dodson,Dodson,LA,Louisiana,32.0808,-92.6587
Cedar Rock,Cedar Rock,NC,North Carolina,35.9436,-81.458
Herndon,Herndon,PA,Pennsylvania,40.7103,-76.8515
Ovid,Ovid,CO,Colorado,40.9607,-102.3883
Martell,Martell,CA,California,38.3623,-120.8039
Donaldson,Donaldson,AR,Arkansas,34.235,-92.9195
Good Hope,Good Hope,GA,Georgia,33.785,-83.6094
Tennyson,Tennyson,IN,Indiana,38.0817,-87.1187
Kelley,Kelley,IA,Iowa,41.951,-93.6656
Eagleville,Eagleville,MO,Missouri,40.4684,-93.9861
Lowry,Lowry,MN,Minnesota,45.705,-95.519
Skyline,Skyline,MN,Minnesota,44.1408,-94.034
Aberdeen Gardens,Aberdeen Gardens,WA,Washington,47.0587,-123.7791
Lac La Belle,Lac La Belle,WI,Wisconsin,43.1428,-88.5303
Canaan,Canaan,NH,New Hampshire,43.6503,-72.0159
Hosston,Hosston,LA,Louisiana,32.8849,-93.882
Copper Center,Copper Center,AK,Alaska,61.9845,-145.3544
Gatesville,Gatesville,NC,North Carolina,36.4072,-76.7566
Reynolds,Reynolds,ND,North Dakota,47.6685,-97.106
Stapleton,Stapleton,NE,Nebraska,41.4802,-100.5126
Hoskins,Hoskins,NE,Nebraska,42.1126,-97.3045
Speculator,Speculator,NY,New York,43.5943,-74.3822
Max Meadows,Max Meadows,VA,Virginia,36.9798,-80.9678
Sierra Brooks,Sierra Brooks,CA,California,39.6426,-120.2153
Everton,Everton,MO,Missouri,37.3428,-93.7024
McCord Bend,McCord Bend,MO,Missouri,36.7875,-93.5033
Hollandale,Hollandale,MN,Minnesota,43.7598,-93.2043
Oden,Oden,MI,Michigan,45.4251,-84.8257
Moscow,Moscow,KS,Kansas,37.3251,-101.2069
Combs,Combs,KY,Kentucky,37.2684,-83.2148
Loganville,Loganville,WI,Wisconsin,43.4388,-90.0371
Hillcrest Heights,Hillcrest Heights,FL,Florida,27.8083,-81.5695
Gardner,Gardner,FL,Florida,27.3537,-81.7895
La Paloma Addition,La Paloma Addition,TX,Texas,28.017,-97.5009
North Cleveland,North Cleveland,TX,Texas,30.3577,-95.1003
Phillips,Phillips,NE,Nebraska,40.898,-98.2142
Garland,Garland,TN,Tennessee,35.5818,-89.7526
Laporte,Laporte,PA,Pennsylvania,41.418,-76.492
Dungannon,Dungannon,VA,Virginia,36.8285,-82.4681
Wheatley,Wheatley,AR,Arkansas,34.9211,-91.1063
Wilmington,Wilmington,VT,Vermont,42.8717,-72.8677
South Komelik,South Komelik,AZ,Arizona,31.7144,-111.7744
Magnetic Springs,Magnetic Springs,OH,Ohio,40.3533,-83.2628
Doylestown,Doylestown,WI,Wisconsin,43.4276,-89.1457
Hedgesville,Hedgesville,WV,West Virginia,39.5544,-77.9944
Laguna Seca,Laguna Seca,TX,Texas,26.2793,-97.9262
Grand View-on-Hudson,Grand View-on-Hudson,NY,New York,41.0627,-73.9208
Pillow,Pillow,PA,Pennsylvania,40.6406,-76.803
Newsoms,Newsoms,VA,Virginia,36.6262,-77.1248
Princeton,Princeton,CA,California,39.4029,-122.0212
Woodland,Woodland,IL,Illinois,40.715,-87.731
Michiana Shores,Michiana Shores,IN,Indiana,41.7565,-86.8183
Edwardsport,Edwardsport,IN,Indiana,38.8127,-87.2511
Rhodes,Rhodes,IA,Iowa,41.9279,-93.1837
Kellerton,Kellerton,IA,Iowa,40.7103,-94.0503
Newark,Newark,MD,Maryland,38.2749,-75.2735
Glenmont,Glenmont,OH,Ohio,40.519,-82.0926
Potsdam,Potsdam,OH,Ohio,39.9637,-84.4149
Boyne Falls,Boyne Falls,MI,Michigan,45.1678,-84.9131
Canada Creek Ranch,Canada Creek Ranch,MI,Michigan,45.1751,-84.2075
Copeland,Copeland,KS,Kansas,37.5404,-100.6288
Bradfordsville,Bradfordsville,KY,Kentucky,37.4943,-85.1482
Nehalem,Nehalem,OR,Oregon,45.7196,-123.8941
Lakewood,Lakewood,WI,Wisconsin,45.3006,-88.5146
Paint Rock,Paint Rock,TX,Texas,31.51,-99.9253
Ramer,Ramer,TN,Tennessee,35.0719,-88.6175
Lisle,Lisle,NY,New York,42.3491,-76.0055
Eau Claire,Eau Claire,PA,Pennsylvania,41.1368,-79.7985
Trowbridge,Trowbridge,CA,California,38.9264,-121.5148
Orick,Orick,CA,California,41.2909,-124.0692
Ewing,Ewing,IL,Illinois,38.0889,-88.8528
Seatonville,Seatonville,IL,Illinois,41.3647,-89.274
Hindsboro,Hindsboro,IL,Illinois,39.6847,-88.1347
Westport,Westport,OK,Oklahoma,36.195,-96.3361
Haworth,Haworth,OK,Oklahoma,33.8403,-94.6571
Rattan,Rattan,OK,Oklahoma,34.2004,-95.4131
Missouri City,Missouri City,MO,Missouri,39.2391,-94.3019
Wilton,Wilton,MN,Minnesota,47.5065,-94.9969
Vesta,Vesta,MN,Minnesota,44.5066,-95.4139
Greeley,Greeley,KS,Kansas,38.3676,-95.1271
Spring Mill,Spring Mill,KY,Kentucky,38.1436,-85.6315
Days Creek,Days Creek,OR,Oregon,42.9705,-123.1656
Tunnelton,Tunnelton,WV,West Virginia,39.3929,-79.7466
Plantation Island,Plantation Island,FL,Florida,25.8475,-81.3754
Vadito,Vadito,NM,New Mexico,36.193,-105.6754
Maxwell,Maxwell,NE,Nebraska,41.0784,-100.5257
Granville,Granville,PA,Pennsylvania,40.5549,-77.6168
Comanche Creek,Comanche Creek,CO,Colorado,39.615,-104.3268
Carolina,Carolina,AL,Alabama,31.2337,-86.5227
Carthage,Carthage,AR,Arkansas,34.0726,-92.5553
Butler,Butler,OK,Oklahoma,35.5952,-99.181
Ballou,Ballou,OK,Oklahoma,36.1421,-95.1998
Martinsburg,Martinsburg,MO,Missouri,39.101,-91.6474
Natoma,Natoma,KS,Kansas,39.1884,-99.0242
Roberts,Roberts,MT,Montana,45.3437,-109.1817
Durbin,Durbin,WV,West Virginia,38.5471,-79.8278
Pakala Village,Pakala Village,HI,Hawaii,21.9445,-159.6436
Goldsmith,Goldsmith,TX,Texas,31.9833,-102.6164
Bruni,Bruni,TX,Texas,27.4282,-98.8321
Pottersville,Pottersville,NY,New York,43.7363,-73.8212
Daisytown,Daisytown,PA,Pennsylvania,40.3201,-78.9034
Clinchco,Clinchco,VA,Virginia,37.1588,-82.3562
Acampo,Acampo,CA,California,38.1735,-121.2798
Las Flores,Las Flores,CA,California,40.0722,-122.1573
Olmsted,Olmsted,IL,Illinois,37.1827,-89.0849
Yarrowsburg,Yarrowsburg,MD,Maryland,39.3762,-77.6843
Leach,Leach,OK,Oklahoma,36.1979,-94.9099
Millfield,Millfield,OH,Ohio,39.434,-82.0949
Nerstrand,Nerstrand,MN,Minnesota,44.3429,-93.0638
Augusta,Augusta,MT,Montana,47.4894,-112.3921
Little Mountain,Little Mountain,SC,South Carolina,34.1968,-81.4128
Fairview,Fairview,KY,Kentucky,36.8425,-87.3054
Maytown,Maytown,KY,Kentucky,37.5327,-82.7991
Wakonda,Wakonda,SD,South Dakota,43.0081,-97.106
Oakdale,Oakdale,WI,Wisconsin,43.962,-90.3789
Coffee City,Coffee City,TX,Texas,32.1383,-95.4871
Casar,Casar,NC,North Carolina,35.5127,-81.6168
Gerton,Gerton,NC,North Carolina,35.4758,-82.3504
Turkey,Turkey,NC,North Carolina,34.995,-78.1841
North Loup,North Loup,NE,Nebraska,41.4955,-98.7727
Oakdale,Oakdale,NE,Nebraska,42.07,-97.9672
Parrottsville,Parrottsville,TN,Tennessee,36.0082,-83.0915
Troxelville,Troxelville,PA,Pennsylvania,40.8076,-77.2059
Franklin,Franklin,PA,Pennsylvania,40.3417,-78.8846
Clifton,Clifton,VA,Virginia,38.7802,-77.3866
Brocton,Brocton,IL,Illinois,39.7154,-87.9336
Pitts,Pitts,GA,Georgia,31.9462,-83.5418
Liscomb,Liscomb,IA,Iowa,42.191,-93.0062
Cibola,Cibola,AZ,Arizona,33.3733,-114.6792
Cameron,Cameron,OK,Oklahoma,35.1351,-94.5359
Callao,Callao,MO,Missouri,39.7622,-92.6238
Rice Lake,Rice Lake,MN,Minnesota,47.3865,-95.5168
Glendale,Glendale,SC,South Carolina,34.9451,-81.8364
Chaseburg,Chaseburg,WI,Wisconsin,43.6597,-91.0968
Burton,Burton,TX,Texas,30.1813,-96.5999
Potter,Potter,NE,Nebraska,41.2244,-103.1907
Glenvil,Glenvil,NE,Nebraska,40.5027,-98.2545
Glen Aubrey,Glen Aubrey,NY,New York,42.2623,-76.0002
Argyle,Argyle,NY,New York,43.2363,-73.4907
Idledale,Idledale,CO,Colorado,39.6688,-105.2432
Mineral,Mineral,CA,California,40.3755,-121.5694
Artois,Artois,CA,California,39.6332,-122.1898
Quimby,Quimby,IA,Iowa,42.6292,-95.644
Chickasaw,Chickasaw,OH,Ohio,40.4367,-84.4936
Benton Ridge,Benton Ridge,OH,Ohio,41.0042,-83.7927
Maplewood Park,Maplewood Park,OH,Ohio,41.1393,-80.5798
Silex,Silex,MO,Missouri,39.1251,-91.0577
Brewster,Brewster,KS,Kansas,39.3631,-101.3771
Elk City,Elk City,KS,Kansas,37.2896,-95.9099
Bazine,Bazine,KS,Kansas,38.4462,-99.693
Starr School,Starr School,MT,Montana,48.5976,-113.1433
Cunningham,Cunningham,KY,Kentucky,36.9081,-88.8869
Halfway,Halfway,OR,Oregon,44.8777,-117.1094
Tokeland,Tokeland,WA,Washington,46.709,-123.9839
Caryville,Caryville,FL,Florida,30.7753,-85.812
Nazareth,Nazareth,TX,Texas,34.5416,-102.1021
Progreso Lakes,Progreso Lakes,TX,Texas,26.0712,-97.9587
Norwood,Norwood,LA,Louisiana,30.9682,-91.1124
Medina,Medina,ND,North Dakota,46.8938,-99.2999
Odell,Odell,NE,Nebraska,40.0503,-96.8016
Malden-on-Hudson,Malden-on-Hudson,NY,New York,42.0933,-73.9365
Monterey Park Tract,Monterey Park Tract,CA,California,37.5268,-121.0115
West Okoboji,West Okoboji,IA,Iowa,43.3489,-95.1632
Parker,Parker,ID,Idaho,43.9585,-111.7582
Freedom,Freedom,OK,Oklahoma,36.768,-99.1131
Woodstock,Woodstock,OH,Ohio,40.1736,-83.5281
Plummer,Plummer,MN,Minnesota,47.9151,-96.0416
Tescott,Tescott,KS,Kansas,39.013,-97.8781
Ridgeway,Ridgeway,SC,South Carolina,34.3066,-80.9601
Mays Lick,Mays Lick,KY,Kentucky,38.517,-83.8452
Waverly,Waverly,KY,Kentucky,37.7092,-87.8146
Bowler,Bowler,WI,Wisconsin,44.8627,-88.9814
Waiohinu,Waiohinu,HI,Hawaii,19.0716,-155.6143
Templeton,Templeton,PA,Pennsylvania,40.9185,-79.4603
Dyer,Dyer,NV,Nevada,37.6493,-118.0345
Point Reyes Station,Point Reyes Station,CA,California,38.0847,-122.8093
Madrid,Madrid,AL,Alabama,31.0356,-85.3992
Cuba,Cuba,AL,Alabama,32.441,-88.3755
Vredenburgh,Vredenburgh,AL,Alabama,31.8237,-87.3178
Graham,Graham,GA,Georgia,31.8292,-82.503
Lockridge,Lockridge,IA,Iowa,40.9936,-91.7492
Bertram,Bertram,IA,Iowa,41.9512,-91.5376
Bode,Bode,IA,Iowa,42.868,-94.2863
Long,Long,OK,Oklahoma,35.4993,-94.547
Cherry Fork,Cherry Fork,OH,Ohio,38.8872,-83.6126
Sandyville,Sandyville,OH,Ohio,40.6467,-81.3671
Tarlton,Tarlton,OH,Ohio,39.5543,-82.7782
Bosworth,Bosworth,MO,Missouri,39.4699,-93.3357
Kinloch,Kinloch,MO,Missouri,38.7384,-90.3249
Clark,Clark,MO,Missouri,39.2763,-92.3475
Eutawville,Eutawville,SC,South Carolina,33.3978,-80.343
Chinook,Chinook,WA,Washington,46.2755,-123.9425
Magnolia,Magnolia,DE,Delaware,39.0714,-75.476
Waukau,Waukau,WI,Wisconsin,43.9862,-88.7706
Corinne,Corinne,WV,West Virginia,37.5711,-81.3614
Homeland,Homeland,FL,Florida,27.8181,-81.8269
Pajarito Mesa,Pajarito Mesa,NM,New Mexico,34.9795,-106.7979
Hedley,Hedley,TX,Texas,34.8674,-100.6592
Glennallen,Glennallen,AK,Alaska,62.1278,-145.7693
Scotia,Scotia,NE,Nebraska,41.4678,-98.7025
Meadow Grove,Meadow Grove,NE,Nebraska,42.029,-97.736
Snyder,Snyder,NE,Nebraska,41.7046,-96.7867
Preston-Potter Hollow,Preston-Potter Hollow,NY,New York,42.433,-74.2287
Unionville,Unionville,PA,Pennsylvania,40.9063,-77.8767
Creekside,Creekside,PA,Pennsylvania,40.6811,-79.193
Colony,Colony,AL,Alabama,33.9413,-86.9016
Victoria,Victoria,IL,Illinois,41.0315,-90.0918
Iron City,Iron City,GA,Georgia,31.0136,-84.8133
Somerville,Somerville,IN,Indiana,38.2786,-87.377
Switz City,Switz City,IN,Indiana,39.0349,-87.0538
Westside,Westside,IA,Iowa,42.0757,-95.1013
Lytton,Lytton,IA,Iowa,42.4233,-94.8605
Pulaski,Pulaski,IA,Iowa,40.6929,-92.2738
Alderson,Alderson,OK,Oklahoma,34.9008,-95.69
Red Rock,Red Rock,OK,Oklahoma,36.4601,-97.1796
Carbon Hill,Carbon Hill,OH,Ohio,39.502,-82.2426
Omer,Omer,MI,Michigan,44.0487,-83.8565
Ingalls,Ingalls,KS,Kansas,37.8286,-100.4534
Snow Lake Shores,Snow Lake Shores,MS,Mississippi,34.8239,-89.2385
Rockholds,Rockholds,KY,Kentucky,36.8308,-84.1131
Roscoe,Roscoe,SD,South Dakota,45.4501,-99.337
Summit,Summit,SD,South Dakota,45.3056,-97.0391
Ponderosa,Ponderosa,NM,New Mexico,35.6555,-106.6544
Cotton City,Cotton City,NM,New Mexico,32.11,-108.8805
Annona,Annona,TX,Texas,33.5818,-94.913
Evergreen,Evergreen,LA,Louisiana,30.9527,-92.1052
Long Pine,Long Pine,NE,Nebraska,42.5353,-99.7027
Finger,Finger,TN,Tennessee,35.357,-88.6169
Meridian,Meridian,NY,New York,43.163,-76.5382
Cazadero,Cazadero,CA,California,38.5265,-123.0978
Tetonia,Tetonia,ID,Idaho,43.8147,-111.1586
Davidson,Davidson,OK,Oklahoma,34.2421,-99.0781
Morristown,Morristown,OH,Ohio,40.0638,-81.0695
Silver City,Silver City,MS,Mississippi,33.0952,-90.4967
Lyon,Lyon,MS,Mississippi,34.2169,-90.5427
Smithland,Smithland,KY,Kentucky,37.1386,-88.4038
Annex,Annex,OR,Oregon,44.2346,-116.9922
Wagon Mound,Wagon Mound,NM,New Mexico,36.0048,-104.7091
Hall Summit,Hall Summit,LA,Louisiana,32.1768,-93.3055
Oak City,Oak City,NC,North Carolina,35.9617,-77.304
Chapman,Chapman,NE,Nebraska,41.0232,-98.1594
Windham,Windham,NY,New York,42.315,-74.2482
Millport,Millport,NY,New York,42.2681,-76.8363
Dryville,Dryville,PA,Pennsylvania,40.4623,-75.7532
Plumville,Plumville,PA,Pennsylvania,40.7925,-79.1793
Crescent Mills,Crescent Mills,CA,California,40.1008,-120.9217
Easton,Easton,IL,Illinois,40.2321,-89.8416
Marble Rock,Marble Rock,IA,Iowa,42.9648,-92.8683
Persia,Persia,IA,Iowa,41.5786,-95.5705
Ridgeway,Ridgeway,IA,Iowa,43.2971,-91.9924
Neapolis,Neapolis,OH,Ohio,41.4906,-83.8748
Centertown,Centertown,MO,Missouri,38.618,-92.409
Old Monroe,Old Monroe,MO,Missouri,38.9387,-90.7468
Nashua,Nashua,MT,Montana,48.1336,-106.3571
Schlater,Schlater,MS,Mississippi,33.6397,-90.3494
Turtle Lake,Turtle Lake,WI,Wisconsin,42.7274,-88.6802
Itmann,Itmann,WV,West Virginia,37.5735,-81.4145
Bigfoot,Bigfoot,TX,Texas,29.0619,-98.8522
Sims,Sims,NC,North Carolina,35.7598,-78.058
Lodi,Lodi,NY,New York,42.6135,-76.8225
Newry,Newry,PA,Pennsylvania,40.3933,-78.4358
Spartansburg,Spartansburg,PA,Pennsylvania,41.824,-79.6829
Applewold,Applewold,PA,Pennsylvania,40.8084,-79.5221
Coalton,Coalton,IL,Illinois,39.2848,-89.303
East Cape Girardeau,East Cape Girardeau,IL,Illinois,37.2957,-89.4869
Fontanet,Fontanet,IN,Indiana,39.5713,-87.2434
Bagley,Bagley,IA,Iowa,41.8464,-94.4303
Harrisburg,Harrisburg,MO,Missouri,39.1396,-92.458
Bear Lake,Bear Lake,MI,Michigan,44.4198,-86.1453
Salvisa,Salvisa,KY,Kentucky,37.921,-84.8615
Poy Sippi,Poy Sippi,WI,Wisconsin,44.136,-88.9963
Nichols,Nichols,WI,Wisconsin,44.5672,-88.4677
Imperial,Imperial,TX,Texas,31.2668,-102.6947
Vann Crossroads,Vann Crossroads,NC,North Carolina,35.1697,-78.4026
Powers Lake,Powers Lake,ND,North Dakota,48.5637,-102.6452
Madison,Madison,NY,New York,42.8977,-75.5123
Shipman,Shipman,VA,Virginia,37.7272,-78.8423
Elmira,Elmira,CA,California,38.3523,-121.9077
Garner,Garner,AR,Arkansas,35.1418,-91.781
Stonefort,Stonefort,IL,Illinois,37.6178,-88.7051
Rentz,Rentz,GA,Georgia,32.3835,-82.9917
Blakesburg,Blakesburg,IA,Iowa,40.962,-92.6348
Lazy Y U,Lazy Y U,AZ,Arizona,35.1369,-113.9684
Grahamtown,Grahamtown,MD,Maryland,39.6448,-78.9224
Searles,Searles,MN,Minnesota,44.2307,-94.4361
Granada,Granada,MN,Minnesota,43.6933,-94.3495
Custer,Custer,MI,Michigan,43.9511,-86.2196
Hinsdale,Hinsdale,MT,Montana,48.4036,-107.0582
Willisburg,Willisburg,KY,Kentucky,37.8092,-85.1208
Alpena,Alpena,SD,South Dakota,44.183,-98.3683
Ross,Ross,TX,Texas,31.7282,-97.1123
Bayview,Bayview,NC,North Carolina,35.4414,-76.7928
